-0.12673,-0.045678,-0.99089
0.1627,-0.17072,-0.9718
-0.15171,0.24173,-0.95841
0.090004,0.082164,-0.99255
-0.33597,-0.58372,-0.73919
-0.090912,-0.53973,-0.83692
0.14723,-0.66143,-0.73542
0.39205,-0.53953,-0.74512
-0.51539,-0.38603,-0.76508
-0.28416,-0.35167,-0.89195
-0.065086,-0.29766,-0.95245
0.15707,-0.44061,-0.88385
0.39097,-0.29634,-0.87139
0.60169,-0.33635,-0.72446
-0.65948,-0.17576,-0.73088
-0.40953,-0.15262,-0.89944
0.37443,-0.017099,-0.9271
0.59848,-0.075014,-0.79762
-0.57368,0.049131,-0.8176
-0.36079,0.11211,-0.92588
0.30312,0.20622,-0.93037
0.55674,0.19055,-0.80854
-0.56612,0.29015,-0.77157
-0.35927,0.39256,-0.84665
-0.10589,0.50577,-0.85614
0.093371,0.35387,-0.93062
0.36392,0.41892,-0.83191
-0.32266,0.6162,-0.71846
-0.054769,0.70916,-0.70292
0.16009,0.57363,-0.80331
-0.35062,-0.77544,-0.52512
-0.12504,-0.74175,-0.65891
0.11953,-0.82397,-0.55388
0.3781,-0.76566,-0.52039
-0.55701,-0.59733,-0.577
0.56188,-0.58477,-0.58509
0.74898,-0.43007,-0.50405
-0.73413,-0.37174,-0.56821
0.78005,-0.18362,-0.59818
-0.84083,-0.11646,-0.52863
0.76664,0.092473,-0.63539
-0.75152,0.096644,-0.65259
0.72953,0.37801,-0.56999
-0.74707,0.36104,-0.55815
-0.56493,0.51325,-0.64609
0.55064,0.45059,-0.70268
-0.49535,0.70743,-0.50415
-0.26531,0.79761,-0.54168
0.37306,0.65324,-0.65887
0.60122,0.62489,-0.49805
-0.047063,0.8791,-0.47431
0.16717,0.7849,-0.59664
-0.53241,-0.77709,-0.33567
-0.30196,-0.91421,-0.27027
-0.10785,-0.89735,-0.42793
0.15258,-0.93264,-0.32696
0.43997,-0.85742,-0.26693
0.63463,-0.67749,-0.37182
-0.74534,-0.55268,-0.37284
0.81887,-0.52376,-0.23481
-0.88913,-0.29896,-0.34651
0.89816,-0.28757,-0.33258
-0.96121,-0.034316,-0.27369
0.90484,-0.03296,-0.42446
-0.88906,0.14668,-0.43365
0.86411,0.27147,-0.42381
-0.85058,0.42343,-0.31181
0.78119,0.52958,-0.33058
-0.69729,0.60189,-0.38925
-0.56203,0.78881,-0.24879
0.62438,0.74222,-0.24341
-0.32626,0.88556,-0.33066
-0.10151,0.97098,-0.21655
0.1645,0.9241,-0.34493
0.3971,0.80576,-0.43938
-0.035629,-0.98786,-0.15123
0.25234,-0.96319,-0.092637
-0.49999,-0.86266,-0.076309
-0.25087,-0.96782,-0.019702
0.47918,-0.87732,0.026435
0.65722,-0.74222,-0.13105
-0.70899,-0.68864,-0.152
0.82777,-0.5607,0.019979
-0.87444,-0.46151,-0.14956
0.94214,-0.33501,-0.011393
-0.97851,-0.1837,-0.093656
0.98193,-0.11325,-0.15162
-0.95604,0.22564,-0.18727
0.95752,0.13126,-0.25677
-0.90692,0.42072,-0.022005
0.90814,0.38833,-0.15648
-0.77641,0.62062,-0.10967
0.7933,0.60608,-0.057765
-0.60423,0.79676,0.0093184
