-0.097622,0.10288,-0.98989
-0.2294,-0.5328,-0.81456
0.03687,-0.67689,-0.73516
0.32105,-0.50829,-0.7991
-0.4635,-0.34194,-0.81746
-0.16153,-0.22767,-0.96025
0.091184,-0.39533,-0.914
0.16549,-0.11182,-0.97985
0.50455,-0.27054,-0.8199
-0.63634,-0.099716,-0.76493
-0.38318,-0.035453,-0.92299
0.43409,0.0029324,-0.90086
0.67114,0.046609,-0.73987
-0.61438,0.17963,-0.76829
-0.33126,0.29781,-0.89531
-0.035428,0.41071,-0.91108
0.20513,0.22567,-0.95236
0.52168,0.3214,-0.79029
-0.2723,0.57709,-0.76995
0.034182,0.66864,-0.7428
0.2896,0.51517,-0.80668
-0.26138,-0.76909,-0.58325
0.039784,-0.86565,-0.49907
0.32353,-0.75452,-0.57099
-0.52818,-0.59694,-0.60389
0.5681,-0.54573,-0.61599
-0.72128,-0.36503,-0.58865
0.7416,-0.26836,-0.61483
-0.83544,-0.06173,-0.5461
0.85998,0.034534,-0.50916
-0.81872,0.2556,-0.51417
0.7605,0.33108,-0.55859
-0.56655,0.44706,-0.69221
0.57049,0.57609,-0.58537
-0.45845,0.70648,-0.53917
-0.15763,0.81349,-0.55981
0.32684,0.76036,-0.56127
-0.52547,-0.77598,-0.34892
-0.24733,-0.91661,-0.31409
0.06175,-0.97402,-0.21788
0.33322,-0.89713,-0.29004
0.5698,-0.73697,-0.36361
-0.75102,-0.57176,-0.33025
0.7749,-0.50576,-0.37912
-0.90107,-0.28516,-0.32675
0.90316,-0.22715,-0.36428
-0.95836,0.039477,-0.28282
0.98453,-0.033748,-0.17195
-0.91944,0.32657,-0.21905
0.92715,0.23871,-0.28881
-0.73051,0.52463,-0.43718
0.78191,0.53766,-0.31549
-0.59021,0.76297,-0.26368
-0.28838,0.90165,-0.32229
0.06189,0.92308,-0.37961
0.32477,0.90806,-0.26447
0.5737,0.76111,-0.30261
-0.12638,-0.99198,0.0034659
-0.68312,-0.72808,-0.056947
-0.43112,-0.90005,-0.063512
0.22813,-0.97343,0.019908
0.53532,-0.84303,-0.052211
-0.87762,-0.47661,-0.05127
0.75606,-0.6444,-0.11453
0.8462,-0.50535,0.16903
-0.98675,-0.15844,-0.034995
0.92767,-0.36213,-0.091069
-0.98889,0.14195,0.044031
0.98826,-0.083637,0.12787
-0.88359,0.45705,0.10182
0.90776,0.41805,-0.03464
-0.80162,0.57634,-0.15886
0.73269,0.68014,-0.024092
-0.68931,0.7212,0.068767
-0.43848,0.89755,-0.046156
0.15865,0.98683,-0.031649
0.46975,0.88277,0.0075954
-0.11236,0.98847,-0.10154
-0.55462,-0.79934,0.23119
-0.27792,-0.92978,0.24139
0.053517,-0.9582,0.28103
0.38138,-0.88488,0.26747
0.64497,-0.73335,0.21495
-0.77098,-0.586,0.24938
0.71122,-0.52785,0.46427
-0.92286,-0.31829,0.21685
0.90246,-0.28697,0.32127
-0.93856,-0.047206,0.34187
0.89485,0.019464,0.44593
-0.90029,0.27485,0.33755
0.93976,0.24253,0.24088
-0.73679,0.56697,0.36836
0.80831,0.52769,0.26109
-0.51705,0.80294,0.29655
-0.28267,0.93951,0.19344
0.0020013,0.96909,0.24669
0.29263,0.91318,0.28368
0.58748,0.76265,0.27059
-0.35966,-0.78877,0.49849
-0.071095,-0.74973,0.65792
0.17763,-0.83044,0.52802
-0.61198,-0.59651,0.51928
0.47125,-0.71167,0.521
-0.79805,-0.32637,0.50656
0.76189,-0.24384,0.60005
-0.80988,0.10127,0.57779
-0.6747,-0.11339,0.72933
0.7269,0.071949,0.68297
-0.69622,0.39654,0.59836
0.78587,0.32857,0.52389
-0.48336,0.67259,0.56035
0.61672,0.57347,0.53924
-0.21905,0.84967,0.47967
0.078851,0.82828,0.55475
0.37608,0.75238,0.54082
-0.34245,-0.59193,0.72962
-0.019062,-0.51767,0.85537
0.25437,-0.61978,0.74241
-0.54755,-0.3607,0.75504
-0.27189,-0.35609,0.89402
-0.029549,-0.19362,0.98063
0.28034,-0.34657,0.89515
0.53627,-0.44409,0.71778
-0.56091,0.16594,0.81107
-0.36272,-0.097925,0.92674
0.2515,-0.03997,0.96703
0.52963,-0.15764,0.83345
-0.41177,0.44378,0.79593
-0.27977,0.17318,0.94432
-0.087381,0.43281,0.89724
0.23325,0.31106,0.92132
0.49536,0.16199,0.85345
-0.19296,0.66883,0.71794
0.13854,0.61701,0.77466
0.42448,0.48975,0.76155
0.00096774,0.13141,0.99133
