0.089973,-0.12055,-0.98862
-0.42558,-0.68369,-0.59283
0.034121,-0.58203,-0.81245
0.73639,-0.56075,-0.37854
-0.69827,-0.3622,-0.61744
-0.35539,-0.23047,-0.90586
0.46529,-0.3983,-0.79048
0.80681,-0.1083,-0.5808
-0.70307,0.10937,-0.70266
-0.3044,0.2643,-0.91514
0.50388,0.10438,-0.85744
-0.53695,0.57432,-0.61794
-0.092608,0.71828,-0.68956
0.14569,0.39108,-0.90875
0.44763,0.60221,-0.66104
-0.76803,-0.61013,-0.1946
-0.40148,-0.90445,-0.14418
0.38106,-0.80124,-0.46132
0.82129,-0.56659,0.066754
-0.9402,-0.15402,-0.30381
-0.05124,-0.88299,-0.46658
0.96911,-0.178,-0.1707
-0.87994,0.35043,-0.32079
0.88632,0.32199,-0.3328
-0.68125,0.71312,-0.16539
0.63413,0.7229,-0.27438
-0.29082,0.91737,-0.27176
0.18799,0.93415,-0.30335
0.093577,-0.99484,-0.039297
-0.63454,-0.72046,0.27981
-0.22754,-0.92966,0.28976
0.49934,-0.86614,0.021711
-0.91767,-0.34375,0.19929
0.89781,-0.25428,0.35956
-0.99386,0.091267,0.062625
0.9827,0.15146,0.10662
-0.84137,0.49631,0.21392
0.81366,0.56566,0.13408
-0.48365,0.84049,0.24424
-0.065094,0.98738,0.14435
0.44253,0.88845,0.12176
-0.66437,-0.3998,0.63149
-0.25995,-0.69191,0.67356
0.20154,-0.87104,0.44796
0.59528,-0.63255,0.49551
-0.54698,0.022253,0.83685
0.59473,-0.23818,0.76783
-0.85939,0.056008,0.50824
0.82979,0.20496,0.51908
-0.61868,0.48617,0.61715
-0.2304,0.73732,0.63503
0.57726,0.61446,0.53778
0.17776,0.84698,0.50102
-0.24391,-0.29886,0.9226
0.19895,-0.5155,0.83348
-0.22957,0.30764,0.92339
0.17483,-0.034639,0.98399
0.51005,0.22765,0.82947
0.15975,0.4925,0.85552
