-0.050767,0.084042,-0.99517
-0.29965,-0.70173,-0.64637
0.095849,-0.62217,-0.77699
0.48596,-0.57641,-0.65696
-0.59869,-0.34142,-0.72458
-0.21121,-0.33029,-0.91994
0.25788,-0.2468,-0.93412
0.68961,-0.19973,-0.6961
-0.84755,-0.0224,-0.53025
-0.51291,0.068311,-0.85572
0.42769,0.12368,-0.89542
0.75868,0.21734,-0.61415
-0.6506,0.44009,-0.6189
-0.29016,0.48567,-0.82458
0.12005,0.44588,-0.88701
0.49084,0.56597,-0.66238
0.085452,0.78036,-0.61946
-0.66894,-0.61465,-0.418
-0.37234,-0.89114,-0.2593
0.10667,-0.88633,-0.4506
0.522,-0.79784,-0.30161
-0.90932,-0.34845,-0.22743
0.82679,-0.44284,-0.34686
-0.90439,0.3204,-0.28182
0.95143,0.017893,-0.30736
-0.68283,0.69476,-0.22594
0.80092,0.50882,-0.31563
-0.36472,0.80782,-0.46305
0.016066,0.97167,-0.23581
0.45033,0.83316,-0.32101
0.0042162,-0.99819,-0.060044
-0.71921,-0.69456,0.018158
-0.37253,-0.90761,0.19358
0.39423,-0.9162,0.071823
0.7533,-0.65302,0.078081
-0.90412,-0.34254,0.25539
0.96912,-0.24558,0.022111
-0.99945,-0.0011555,-0.033214
0.94106,0.0084257,0.33814
-0.89311,0.43126,0.12795
0.95265,0.30238,0.032106
-0.61581,0.76251,0.19837
-0.3129,0.94972,0.011049
0.34729,0.93466,0.076125
0.70836,0.70023,0.088956
-0.63079,-0.62183,0.46414
-0.25147,-0.76948,0.58708
0.083652,-0.91999,0.3829
0.49646,-0.7293,0.47079
-0.69202,-0.25317,0.67603
0.79547,-0.39171,0.46238
-0.90286,0.077847,0.42282
0.72064,0.021134,0.69299
-0.68885,0.50058,0.52431
0.77647,0.42412,0.46606
-0.32964,0.79729,0.50563
0.025978,0.94419,0.32838
0.43873,0.75984,0.47976
0.12999,-0.64379,0.75408
-0.32053,-0.44947,0.83381
0.049112,-0.2478,0.96757
0.4848,-0.38863,0.78354
-0.61937,0.15904,0.76882
-0.31844,-0.017609,0.94778
0.035213,0.26177,0.96449
0.35984,0.0060148,0.93299
-0.32238,0.47432,0.8192
0.078211,0.67451,0.73411
0.45198,0.41021,0.79211
