-0.27508,-0.12446,-0.95333
-0.58153,-0.55959,-0.59049
-0.10775,-0.62374,-0.77417
0.42134,-0.71337,-0.55999
-0.75025,-0.052606,-0.65906
0.28791,-0.31273,-0.90516
0.77944,-0.18956,-0.59711
-0.59638,0.46572,-0.65378
-0.14378,0.40376,-0.9035
0.37182,0.1552,-0.91524
0.78268,0.35475,-0.51143
-0.14816,0.84389,-0.51566
0.32253,0.62051,-0.71481
-0.11727,-0.93794,-0.32636
-0.61135,-0.78426,-0.10579
0.3787,-0.92493,-0.033153
0.79891,-0.56661,-0.20173
-0.93535,-0.32003,-0.15066
0.99811,-0.056402,-0.024589
-0.93859,0.25939,-0.22753
0.85226,0.5192,-0.063884
-0.60311,0.78317,-0.15133
-0.06465,0.99767,0.021616
0.42539,0.86532,-0.26506
-0.70025,-0.60396,0.38063
-0.21245,-0.94591,0.24518
0.27251,-0.84738,0.45573
0.76018,-0.56272,0.32475
-0.93562,-0.056878,0.3484
0.80314,-0.087567,0.58932
-0.85677,0.45147,0.24924
0.85255,0.35068,0.38754
-0.45643,0.77889,0.43013
0.03244,0.8375,0.54547
0.48742,0.83097,0.26816
-0.19546,-0.63989,0.74319
0.37015,-0.46214,0.80586
-0.60358,-0.24115,0.75996
-0.1311,-0.10069,0.98624
0.37493,0.034063,0.92643
-0.59753,0.29439,0.74585
-0.090205,0.44906,0.88894
0.46625,0.49793,0.73122
