0.069904,-0.1271,-0.98942
-0.80712,-0.50905,-0.29904
-0.20302,-0.75767,-0.62026
0.47936,-0.60385,-0.63685
-0.58382,-0.14144,-0.79947
0.8017,0.011337,-0.59762
-0.46186,0.50559,-0.72874
-0.017515,0.91054,-0.41305
0.327,0.49632,-0.8042
0.2421,-0.96946,-0.039209
-0.43038,-0.89641,0.1059
0.85247,-0.52199,-0.028778
-0.94843,0.2158,-0.2322
0.98086,0.18933,0.045367
-0.56481,0.82519,0.0073437
0.11239,0.96649,0.23079
0.66893,0.71699,-0.19612
-0.85933,-0.34233,0.37995
-0.23958,-0.65101,0.72027
0.41059,-0.67944,0.60809
-0.45377,-0.031363,0.89057
0.20842,-0.020062,0.97783
0.78896,-0.14214,0.59778
-0.78997,0.39234,0.47118
-0.1878,0.63344,0.75065
0.58199,0.55773,0.5918
