0.0065272,0.13602,-0.99068
-0.33663,-0.71535,-0.61234
0.072908,-0.74425,-0.66391
0.46018,-0.64161,-0.61366
-0.56573,-0.40084,-0.7206
-0.1991,-0.46511,-0.86257
0.024011,-0.19524,-0.98046
0.2436,-0.43609,-0.8663
0.57834,-0.30065,-0.75837
-0.69807,-0.038638,-0.71499
-0.37565,-0.078791,-0.9234
0.41568,-0.0046661,-0.9095
0.75523,0.021512,-0.6551
-0.61528,0.30028,-0.72888
-0.31527,0.3055,-0.89849
-0.02567,0.53867,-0.84213
0.30951,0.34349,-0.88669
0.6064,0.36863,-0.70455
-0.38454,0.63679,-0.6683
-0.039079,0.81135,-0.58325
0.31643,0.67433,-0.6672
-0.72021,-0.58289,-0.37621
-0.4765,-0.82825,-0.29487
-0.089868,-0.92839,-0.36058
0.32091,-0.88068,-0.34844
0.67509,-0.68515,-0.27355
-0.85673,-0.24104,-0.45598
0.80046,-0.36748,-0.47353
-0.97564,0.024023,-0.21807
0.94645,-0.028338,-0.32161
-0.85898,0.25037,-0.44663
0.84223,0.35941,-0.40184
-0.70007,0.59115,-0.40055
-0.39786,0.84978,-0.3458
0.29464,0.89438,-0.33655
0.62905,0.67785,-0.38055
-0.059552,0.96719,-0.24696
0.11062,-0.99358,-0.023768
-0.7097,-0.70387,0.029785
-0.31609,-0.94871,-0.0054891
0.47438,-0.87966,0.034062
0.75337,-0.6523,0.083323
-0.92097,-0.38052,-0.083802
0.92253,-0.37205,-0.10253
-0.99343,0.007761,0.1142
0.99061,-0.051725,0.12654
-0.90049,0.42847,-0.074411
0.96815,0.24235,-0.062909
-0.64827,0.75963,-0.051968
0.80558,0.59121,-0.038883
-0.25951,0.96429,0.052994
0.14067,0.98743,0.072079
0.51668,0.85582,-0.024837
-0.68273,-0.62114,0.38479
-0.40735,-0.84105,0.35596
-0.061363,-0.95897,0.2768
0.2985,-0.87949,0.37067
0.61436,-0.66989,0.4169
-0.88975,-0.3491,0.29405
0.87682,-0.3543,0.32506
-0.86406,-0.014033,0.50319
0.86176,0.018667,0.50698
-0.90028,0.32201,0.29294
0.88946,0.34657,0.29791
-0.72245,0.62925,0.28655
-0.42937,0.84991,0.30545
0.34481,0.87574,0.33792
0.6673,0.66965,0.326
-0.043316,0.89621,0.44151
-0.38157,-0.62957,0.67679
-0.030971,-0.79423,0.60683
0.33915,-0.63892,0.69047
-0.67781,-0.32765,0.6582
-0.36562,-0.30559,0.87917
0.37923,-0.30199,0.87463
0.68046,-0.34212,0.64802
-0.61626,0.038119,0.78662
0.62038,0.036062,0.78347
-0.69531,0.36658,0.6182
-0.37476,0.40261,0.83514
0.3566,0.4166,0.83623
0.67316,0.38996,0.62832
-0.38678,0.69087,0.61082
-0.023112,0.6476,0.76163
0.33034,0.70444,0.6282
0.010916,-0.5067,0.86206
-0.27725,0.063136,0.95872
0.0010708,-0.16638,0.98606
0.29813,0.072595,0.95176
-0.00015272,0.29271,0.9562
