0.91423,-0.25918,0.31147
-0.97593,-0.1435,0.16421
0.98724,-0.11918,0.10557
-0.94347,-0.0024859,0.33145
0.94987,-0.014719,0.3123
-0.98386,0.10593,0.14423
0.98582,0.11486,0.12231
-0.91045,0.35972,0.20417
0.93038,0.33475,0.14943
-0.79163,0.56542,0.23158
0.81055,0.55795,0.17804
-0.62949,0.73351,0.25634
-0.45311,0.86389,0.21995
-0.23943,0.94943,0.2031
0.1195,0.97772,0.17259
0.32267,0.89409,0.31062
0.65242,0.73161,0.19771
-0.051754,0.95434,0.29422
-0.44003,-0.79337,0.42065
-0.21928,-0.89665,0.38462
-0.011923,-0.89075,0.45434
0.20785,-0.91015,0.35836
0.38594,-0.81269,0.43657
-0.64452,-0.62893,0.43479
0.66958,-0.59378,0.44618
-0.80081,-0.4078,0.43864
0.78289,-0.38203,0.49105
-0.89654,-0.20531,0.39251
0.86352,-0.16142,0.47778
-0.84546,-0.015716,0.53381
0.83395,0.030213,0.55101
-0.90197,0.19831,0.38357
0.91202,0.20531,0.35507
-0.81389,0.41519,0.40646
0.8328,0.41694,0.36414
-0.66297,0.60605,0.43951
0.69416,0.6071,0.38674
-0.47078,0.76997,0.43071
-0.26997,0.87952,0.39186
-0.082488,0.85352,0.51449
0.13565,0.89672,0.4213
0.51519,0.76415,0.38815
-0.30759,-0.74608,0.59056
-0.099718,-0.79386,0.59987
0.16409,-0.80652,0.56798
-0.49312,-0.62319,0.60701
0.071281,-0.68589,0.72421
0.48795,-0.65517,0.57677
-0.66245,-0.46479,0.58748
0.62169,-0.45315,0.63887
-0.75904,-0.21854,0.61327
0.73203,-0.19986,0.6513
-0.71053,0.023935,0.70326
0.69863,0.073176,0.71173
-0.78548,0.22041,0.5783
0.79636,0.25231,0.54968
-0.6747,0.43766,0.59434
0.69512,0.44786,0.56234
-0.49804,0.61293,0.61341
-0.099039,0.71079,0.6964
0.53942,0.62124,0.5684
-0.29803,0.75904,0.57883
0.12556,0.7727,0.62223
0.33907,0.7799,0.52611
-0.35267,-0.54333,0.76185
-0.13695,-0.62908,0.76518
0.28244,-0.63127,0.7223
-0.53106,-0.39772,0.7482
-0.16498,-0.43274,0.88629
0.075593,-0.51378,0.85459
0.26746,-0.3811,0.885
0.42343,-0.49158,0.76095
-0.58428,-0.16767,0.79404
-0.37839,-0.30673,0.87335
-0.17461,-0.21294,0.96134
0.18055,-0.16685,0.96931
0.38864,-0.14529,0.90986
0.50822,-0.30435,0.80566
-0.54154,0.072274,0.83756
-0.37595,-0.089537,0.9223
0.50221,0.088057,0.86025
0.59621,-0.10572,0.79584
-0.62242,0.2654,0.73632
-0.33057,0.14802,0.9321
-0.093342,0.2176,0.97156
0.17805,0.25911,0.94929
0.40408,0.29391,0.86622
0.62586,0.28909,0.72438
-0.47658,0.43884,0.76177
-0.27428,0.37462,0.88568
-0.12405,0.52426,0.84247
0.26412,0.46491,0.84504
0.49838,0.46628,0.73089
-0.30553,0.5859,0.75058
0.093856,0.60431,0.7912
0.33682,0.63133,0.69855
0.020848,-0.30981,0.95057
-0.15294,-0.0026273,0.98823
0.076504,0.039804,0.99627
0.30112,0.063705,0.95146
0.022726,0.40199,0.91536
